,job_title,working_type,salary_from,salary_to,experience
2209,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
2210,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
2211,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
2212,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
2213,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
2214,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
2215,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
2216,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
2217,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
2218,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
2219,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
2220,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2221,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
2222,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2223,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
2224,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
2225,Продавец,полная занятость,42500.0,42500.0,без опыта
2226,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
2227,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
2228,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
2229,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
2230,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
2231,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
2232,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
2233,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
2234,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
2235,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
2236,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
2237,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
2238,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
2239,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
2240,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
2241,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
2242,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
2243,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
2244,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
2245,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2246,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
2247,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2248,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
2249,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
2250,Продавец,полная занятость,42500.0,42500.0,без опыта
2251,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
2252,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
2253,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
2254,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
2255,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
2256,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
2257,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
2258,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
2259,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
2260,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
2261,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
2262,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
2263,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
2264,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
2265,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
2266,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
2267,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
2268,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
2269,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
2270,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2271,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
2272,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2273,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
2274,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
2275,Продавец,полная занятость,42500.0,42500.0,без опыта
2276,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
2277,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
2278,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
2279,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
2280,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
2281,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
2282,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
2283,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
2284,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
2285,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
2286,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
2287,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
2288,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
2289,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
2290,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
2291,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
2292,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
2293,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
2294,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
2295,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2296,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
2297,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2298,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
2299,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
2300,Продавец,полная занятость,42500.0,42500.0,без опыта
2301,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
2302,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
2303,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
2304,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
2305,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
2306,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
2307,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
2308,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
2309,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
2310,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
2311,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
2312,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
2313,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
2314,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
2315,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
2316,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
2317,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
2318,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
2319,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
2320,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2321,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
2322,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2323,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
2324,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
2325,Продавец,полная занятость,42500.0,42500.0,без опыта
2326,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
2327,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
2328,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
2329,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
2330,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
2331,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
2332,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
2333,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
2334,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
2335,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
2336,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
2337,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
2338,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
2339,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
2340,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
2341,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
2342,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
2343,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
2344,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
2345,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2346,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
2347,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2348,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
2349,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
2350,Продавец,полная занятость,42500.0,42500.0,без опыта
2351,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
2352,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
2353,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
2354,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
2355,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
2356,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
2357,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
2358,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
2359,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
2360,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
2361,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
2362,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
2363,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
2364,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
2365,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
2366,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
2367,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
2368,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
2369,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
2370,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2371,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
2372,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2373,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
2374,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
2375,Продавец,полная занятость,42500.0,42500.0,без опыта
2376,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
2377,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
2378,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
2379,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
2380,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
2381,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
2382,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
2383,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
2384,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
2385,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
2386,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
2387,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
2388,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
2389,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
2390,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
2391,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
2392,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
2393,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
2394,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
2395,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2396,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
2397,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2398,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
2399,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
2400,Продавец,полная занятость,42500.0,42500.0,без опыта
2401,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
2402,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
2403,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
2404,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
2405,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
2406,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
2407,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
2408,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
2409,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
2410,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
2411,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
2412,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
2413,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
2414,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
2415,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
2416,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
2417,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
2418,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
2419,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
2420,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2421,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
2422,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2423,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
2424,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
2425,Продавец,полная занятость,42500.0,42500.0,без опыта
2426,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
2427,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
2428,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
2429,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
2430,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
2431,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
2432,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
2433,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
2434,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
2435,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
2436,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
2437,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
2438,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
2439,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
2440,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
2441,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
2442,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
2443,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
2444,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
2445,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2446,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
2447,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2448,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
2449,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
2450,Продавец,полная занятость,42500.0,42500.0,без опыта
2451,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
2452,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
2453,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
2454,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
2455,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
2456,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
2457,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
2458,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
2459,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
2460,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
2461,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
2462,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
2463,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
2464,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
2465,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
2466,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
2467,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
2468,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
2469,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
2470,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2471,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
2472,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2473,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
2474,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
2475,Продавец,полная занятость,42500.0,42500.0,без опыта
2476,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
2477,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
2478,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
2479,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
2480,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
2481,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
2482,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
2483,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
2484,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
2485,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
2486,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
2487,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
2488,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
2489,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
2490,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
2491,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
2492,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
2493,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
2494,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
2495,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2496,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
2497,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
2498,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
2499,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
2500,"Менеджер по закупкам (Категорийный менеджер на категорию ""уход за лицом"")",полная занятость,50000.0,50000.0,1-3 года
2501,"Продавец-кассир (Кемерово, Шахтеров, 74Б)",полная занятость,30000.0,30000.0,без опыта
2502,"Администратор магазина (Новосибирск, Спортивная)",полная занятость,42000.0,42000.0,1-3 года
2503,Продавец-консультант,полная занятость,45000.0,45000.0,1-3 года
2504,Кладовщик (автозапчасти),полная занятость,80000.0,80000.0,1-3 года
2505,"Продавец-кассир (Красноярск, Алексеева, 46)",полная занятость,35000.0,35000.0,без опыта
2506,"Продавец-кассир (Омск, Королева, 6)",полная занятость,29000.0,29000.0,без опыта
2507,Специалист по ведению табельного учета,полная занятость,,,1-3 года
2508,"Продавец-кассир (Томск, Говорова, 46)",полная занятость,28000.0,28000.0,без опыта
2509,Оператор (технологический цех),полная занятость,43000.0,43000.0,без опыта
2510,Главный специалист по работе с розничными проблемными активами,полная занятость,,,1-3 года
2511,Помощник генерального директора,полная занятость,,,1-3 года
2512,Охранник,работа вахтовым методом,54000.0,54000.0,1-3 года
2513,Продавец - кассир (Советский р-он),полная занятость,48000.0,48000.0,без опыта
2514,Водитель категории Е,полная занятость,138000.0,138000.0,без опыта
2515,Водитель категории С с переобучением на категорию Е,полная занятость,98000.0,98000.0,без опыта
2516,Менеджер по контролю за техническим состоянием транспортных средств,полная занятость,62000.0,62000.0,без опыта
2517,Маркетолог / менеджер по маркетингу и рекламе / специалист по рекламе и продвижению / PR,полная занятость,60000.0,60000.0,1-3 года
2518,Бухгалтер на первичную документацию,полная занятость,,,без опыта
2519,Менеджер по продажам рекламы,полная занятость,50000.0,50000.0,1-3 года
2520,"Продавец-кассир (Кемерово, Сарыгина, 27)",полная занятость,30000.0,30000.0,без опыта
2521,"Продавец-кассир (Новосибирск, Авиастроителей, 27)",полная занятость,34000.0,34000.0,без опыта
2522,"Продавец-кассир (Ханты-Мансийск, Ленина, 36/16)",полная занятость,38000.0,38000.0,без опыта
2523,"Продавец-кассир (Новосибирск, Галущака, 1А)",полная занятость,34000.0,34000.0,без опыта
2524,"Продавец-кассир (Красноярск, Железнодорожников, 20Д)",полная занятость,35000.0,35000.0,без опыта
2525,Продавец,полная занятость,42500.0,42500.0,без опыта
2526,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
2527,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
2528,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
2529,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
2530,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
2531,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
2532,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
2533,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
